id	norm	tau0	etas	CH_RAA_1020_8	CH_RAA_1020_9	CH_RAA_1020_10	CH_RAA_1020_12	CH_RAA_1020_14	CH_RAA_1020_16	CH_RAA_1020_18	CH_RAA_1020_21	CH_RAA_1020_24	CH_RAA_1020_28	CH_RAA_1020_33	CH_RAA_1020_42	CH_RAA_2030_8	CH_RAA_2030_9	CH_RAA_2030_10	CH_RAA_2030_12	CH_RAA_2030_14	CH_RAA_2030_16	CH_RAA_2030_18	CH_RAA_2030_21	CH_RAA_2030_24	CH_RAA_2030_28	CH_RAA_2030_33	CH_RAA_2030_42	CH_RAA_3040_8	CH_RAA_3040_9	CH_RAA_3040_10	CH_RAA_3040_12	CH_RAA_3040_14	CH_RAA_3040_16	CH_RAA_3040_18	CH_RAA_3040_21	CH_RAA_3040_24	CH_RAA_3040_28	CH_RAA_3040_33	CH_RAA_3040_42	CH_RAA_4050_8	CH_RAA_4050_9	CH_RAA_4050_10	CH_RAA_4050_12	CH_RAA_4050_14	CH_RAA_4050_16	CH_RAA_4050_18	CH_RAA_4050_21	CH_RAA_4050_24	CH_RAA_4050_28	CH_RAA_4050_33	CH_RAA_4050_42	D_RAA_3050_8	D_RAA_3050_9	D_RAA_3050_11	D_RAA_3050_14	D_RAA_3050_20	D_RAA_3050_30	D_RAA_3050_43	CH_v2_1020_8	CH_v2_1020_10	CH_v2_1020_14	CH_v2_1020_18	CH_v2_1020_22	CH_v2_1020_27	CH_v2_1020_32	CH_v2_1020_37	CH_v2_1020_45	CH_v2_2030_8	CH_v2_2030_10	CH_v2_2030_14	CH_v2_2030_18	CH_v2_2030_22	CH_v2_2030_27	CH_v2_2030_32	CH_v2_2030_37	CH_v2_2030_45	CH_v2_3040_8	CH_v2_3040_10	CH_v2_3040_14	CH_v2_3040_18	CH_v2_3040_22	CH_v2_3040_27	CH_v2_3040_32	CH_v2_3040_37	CH_v2_3040_45	CH_v2_4050_8	CH_v2_4050_10	CH_v2_4050_14	CH_v2_4050_18	CH_v2_4050_22	CH_v2_4050_27	CH_v2_4050_32	CH_v2_4050_37	CH_v2_4050_45	D_v2_3050_9	D_v2_3050_11	D_v2_3050_14	D_v2_3050_18	D_v2_3050_25	D_v2_3050_35
30	210.48960	0.39402	0.19768	0.12986447	0.14683335	0.16573239	0.18722047	0.21025106	0.23507636	0.26287315	0.29282658	0.32184422	0.35275593	0.39761296	0.45450621	0.17016970	0.19036236	0.21253898	0.23738308	0.26360493	0.29144218	0.32211949	0.35463462	0.38563352	0.41814378	0.46443238	0.52173314	0.22319252	0.24673789	0.27218644	0.30022317	0.32930650	0.35965922	0.39252152	0.42672136	0.45875826	0.49178939	0.53786317	0.59343859	0.29388468	0.32052461	0.34879382	0.37935157	0.41043304	0.44225618	0.47603575	0.51048474	0.54213749	0.57417080	0.61787085	0.66914517	0.26000445	0.28110109	0.31063870	0.36294035	0.44688614	0.54612836	0.63106584	0.03437161	0.03051628	0.02641009	0.02280198	0.01986385	0.01745003	0.01560855	0.01415293	0.01245891	0.04653391	0.04125497	0.03562338	0.03066996	0.02663567	0.02332273	0.02079769	0.01880408	0.01648750	0.05308120	0.04694499	0.04039975	0.03464821	0.02997148	0.02613923	0.02322555	0.02093047	0.01827084	0.05521469	0.04871370	0.04178097	0.03569505	0.03075494	0.02671663	0.02365465	0.02124896	0.01846916	0.05225725	0.04696809	0.04089048	0.03502071	0.02814796	0.02213154
31	230.59572	1.04585	0.18152	0.08794212	0.09849908	0.11040589	0.12414615	0.13913061	0.15560432	0.17446871	0.19532166	0.21607209	0.23880457	0.27301470	0.31863362	0.12108190	0.13455336	0.14957639	0.16669814	0.18512604	0.20511531	0.22768024	0.25224693	0.27632734	0.30231426	0.34069627	0.39063032	0.16662600	0.18346205	0.20198701	0.22279340	0.24484501	0.26839660	0.29454899	0.32253081	0.34949487	0.37810631	0.41949221	0.47189005	0.23121988	0.25169209	0.27385793	0.29832272	0.32378210	0.35048333	0.37956987	0.41007127	0.43889377	0.46889469	0.51128130	0.56334580	0.19773272	0.21336888	0.23567110	0.27636589	0.34525910	0.43326725	0.51529807	0.06092454	0.05598103	0.05025761	0.04481153	0.04009215	0.03602103	0.03279776	0.03017756	0.02704742	0.08471332	0.07761105	0.06948082	0.06181748	0.05521567	0.04954138	0.04505841	0.04141859	0.03707336	0.09850176	0.08997162	0.08026961	0.07117731	0.06337701	0.05669410	0.05142735	0.04715925	0.04207323	0.10555253	0.09589386	0.08501519	0.07491664	0.06632088	0.05900504	0.05327131	0.04864582	0.04315929	0.09797653	0.09039631	0.08123233	0.07185686	0.06018800	0.04929551
32	139.64618	0.49349	0.04887	0.16767157	0.18751817	0.20932755	0.23377746	0.25960428	0.28704718	0.31732143	0.34944745	0.38011373	0.41231737	0.45824773	0.51523994	0.21438912	0.23723453	0.26198974	0.28933641	0.31778587	0.34756451	0.37990618	0.41367575	0.44541314	0.47824168	0.52421607	0.57995950	0.27333490	0.29898297	0.32634678	0.35609023	0.38651973	0.41785491	0.45131616	0.48565240	0.51739050	0.54969710	0.59407891	0.64661290	0.34973700	0.37762480	0.40685512	0.43805006	0.46936567	0.50102983	0.53421049	0.56760933	0.59792335	0.62824472	0.66904238	0.71611050	0.31330178	0.33582277	0.36696974	0.42108657	0.50546850	0.60169778	0.68128785	0.03673533	0.03289803	0.02876318	0.02508096	0.02204271	0.01951554	0.01756636	0.01601122	0.01418370	0.04943323	0.04409831	0.03834802	0.03323297	0.02902382	0.02553566	0.02285641	0.02072746	0.01823761	0.05604270	0.04974773	0.04298616	0.03699918	0.03209808	0.02805947	0.02497485	0.02253624	0.01970008	0.05729246	0.05059848	0.04344038	0.03713735	0.03200810	0.02780766	0.02461884	0.02211127	0.01921121	0.05439937	0.04898930	0.04274744	0.03668931	0.02955706	0.02327890
33	358.10144	0.87738	0.10909	0.06232336	0.07061823	0.08008554	0.09115213	0.10338223	0.11700682	0.13282537	0.15056447	0.16846407	0.18834355	0.21876678	0.26022942	0.08760157	0.09851789	0.11084483	0.12508550	0.14062849	0.15772384	0.17730289	0.19894120	0.22046090	0.24401575	0.27941215	0.32649653	0.12381103	0.13797829	0.15377024	0.17175738	0.19109890	0.21205245	0.23566766	0.26132595	0.28641866	0.31342936	0.35318564	0.40464941	0.17681532	0.19487435	0.21468590	0.23686587	0.26028881	0.28520752	0.31275851	0.34209568	0.37022611	0.39992325	0.44259952	0.49615404	0.14948481	0.16294270	0.18238340	0.21858824	0.28186984	0.36609918	0.44785522	0.05832976	0.05301926	0.04698011	0.04134203	0.03654318	0.03247140	0.02929546	0.02674839	0.02375196	0.08001129	0.07270846	0.06445556	0.05678380	0.05026346	0.04472840	0.04040281	0.03692312	0.03280944	0.09290280	0.08436044	0.07473701	0.06581335	0.05823655	0.05180614	0.04677985	0.04273484	0.03794955	0.10011987	0.09074150	0.08021589	0.07048871	0.06224798	0.05526534	0.04981376	0.04543020	0.04024840	0.09258079	0.08510133	0.07611564	0.06699032	0.05573823	0.04535111
34	202.71952	0.68688	0.09631	0.10746598	0.12127678	0.13678165	0.15457072	0.17383061	0.19482056	0.21861000	0.24459107	0.27010865	0.29767636	0.33840263	0.39131541	0.14409804	0.16103774	0.17980943	0.20104746	0.22370838	0.24804598	0.27520832	0.30439800	0.33261867	0.36263707	0.40614623	0.46129610	0.19401692	0.21441709	0.23668189	0.26146695	0.28747031	0.31493358	0.34505159	0.37683143	0.40701688	0.43857403	0.48335907	0.53861507	0.26112293	0.28495625	0.31051781	0.33845257	0.36720416	0.39700335	0.42904780	0.46217996	0.49304059	0.52469650	0.56860305	0.62122830	0.22787401	0.24644609	0.27270829	0.31995274	0.39787009	0.49355575	0.57882489	0.04586843	0.04119216	0.03609143	0.03150629	0.02770705	0.02454272	0.02210326	0.02015942	0.01787975	0.06312361	0.05664896	0.04958176	0.04322271	0.03794715	0.03354867	0.03015522	0.02744998	0.02427645	0.07279752	0.06520086	0.05690491	0.04944076	0.04325213	0.03809816	0.03412769	0.03096738	0.02726720	0.07721097	0.06891135	0.05987818	0.05177997	0.04508897	0.03953624	0.03527326	0.03189047	0.02794295	0.07150486	0.06494670	0.05726602	0.04968346	0.04059794	0.03244728
35	80.37131	0.24998	0.16888	0.30466040	0.33276334	0.36241286	0.39428461	0.42650818	0.45929604	0.49387316	0.52889616	0.56086259	0.59300402	0.63651072	0.68706223	0.36585735	0.39545193	0.42623057	0.45883816	0.49131428	0.52388609	0.55772965	0.59149795	0.62188613	0.65203004	0.69218708	0.73794398	0.43715846	0.46734253	0.49825812	0.53051006	0.56212542	0.59335904	0.62531261	0.65670070	0.68453907	0.71177358	0.74747159	0.78735817	0.52134307	0.55075231	0.58038591	0.61079392	0.64009811	0.66859065	0.69726565	0.72497360	0.74917903	0.77252124	0.80261097	0.83556789	0.48301054	0.50805647	0.54137875	0.59599825	0.67382958	0.75315972	0.81215823	0.02706930	0.02407663	0.02085412	0.01799100	0.01563704	0.01368928	0.01219638	0.01101274	0.00963232	0.03403726	0.03004450	0.02578576	0.02204249	0.01899775	0.01650430	0.01461077	0.01312126	0.01139802	0.03605895	0.03159012	0.02687122	0.02276937	0.01946838	0.01679165	0.01477708	0.01320428	0.01139811	0.03409567	0.02961145	0.02493827	0.02093201	0.01774895	0.01519650	0.01329407	0.01182078	0.01014176	0.03374582	0.03000186	0.02576057	0.02173318	0.01711014	0.01316034
36	281.87147	0.69112	0.07783	0.08246934	0.09366470	0.10636227	0.12109302	0.13723000	0.15502911	0.17546148	0.19808117	0.22059791	0.24525175	0.28228540	0.33146661	0.11351414	0.12772125	0.14363418	0.16184665	0.18151669	0.20290380	0.22708609	0.25343317	0.27925230	0.30708619	0.34810115	0.40121952	0.15532058	0.17294371	0.19240220	0.21433315	0.23764276	0.26258351	0.29031223	0.31999392	0.34858380	0.37888643	0.42262011	0.47775755	0.21484637	0.23626013	0.25950218	0.28522435	0.31204980	0.34021754	0.37092380	0.40312625	0.43353528	0.46514800	0.50971083	0.56423048	0.18499980	0.20135771	0.22475560	0.26762101	0.34041402	0.43332509	0.51941937	0.04701289	0.04210788	0.03675866	0.03195713	0.02799073	0.02469974	0.02217299	0.02016755	0.01782641	0.06543532	0.05865319	0.05124093	0.04457099	0.03904611	0.03445029	0.03091389	0.02810196	0.02481316	0.07547960	0.06764474	0.05906736	0.05133611	0.04492229	0.03958021	0.03546584	0.03219246	0.02836224	0.08079800	0.07228985	0.06298293	0.05460207	0.04765419	0.04187264	0.03742458	0.03388932	0.02975767	0.07510682	0.06825616	0.06021995	0.05227403	0.04274619	0.03419867
37	132.09681	0.87394	0.17703	0.13743993	0.15328374	0.17087573	0.19082500	0.21216859	0.23516232	0.26091544	0.28870203	0.31568020	0.34450448	0.38652453	0.44021208	0.18177986	0.20078022	0.22159798	0.24486944	0.26939763	0.29543007	0.32413171	0.35459366	0.38369877	0.41430934	0.45808052	0.51263184	0.23947048	0.26164279	0.28557336	0.31189830	0.33918462	0.36766970	0.39853647	0.43071129	0.46092245	0.49216111	0.53591876	0.58904052	0.31519981	0.34016515	0.36665410	0.39526896	0.42437434	0.45420416	0.48591283	0.51831489	0.54816609	0.57846795	0.61998121	0.66899173	0.27752953	0.29735868	0.32510060	0.37417054	0.45305431	0.54690416	0.62807360	0.05002004	0.04531255	0.04008572	0.03530046	0.03127111	0.02786877	0.02521616	0.02308337	0.02055972	0.06794342	0.06140190	0.05415530	0.04753430	0.04196815	0.03727531	0.03362205	0.03068890	0.02722405	0.07893773	0.07107086	0.06238692	0.05448475	0.04786785	0.04231083	0.03800086	0.03455184	0.03049235	0.08221099	0.07365189	0.06425713	0.05576059	0.04868799	0.04278327	0.03822906	0.03460223	0.03035519	0.07735374	0.07049562	0.06240821	0.05435889	0.04462476	0.03580753
38	153.26465	0.55398	0.11814	0.14426220	0.16195698	0.18155897	0.20372478	0.22735363	0.25269504	0.28092694	0.31119806	0.34038984	0.37135522	0.41606985	0.47244914	0.18756700	0.20840172	0.23116531	0.25653229	0.28316590	0.31130257	0.34215929	0.37470800	0.40560330	0.43787348	0.48360568	0.53990320	0.24352577	0.26747846	0.29324612	0.32149705	0.35066229	0.38096681	0.41363306	0.44748228	0.47906697	0.51151438	0.55658729	0.61069163	0.31723489	0.34391656	0.37211408	0.40246183	0.43319723	0.46454489	0.49769113	0.53136620	0.56220343	0.59331434	0.63560638	0.68502576	0.28150156	0.30279653	0.33248549	0.38471555	0.46778388	0.56497566	0.64742453	0.03910265	0.03503404	0.03063346	0.02670462	0.02346064	0.02076305	0.01868410	0.01702703	0.01508213	0.05273213	0.04712474	0.04105264	0.03563027	0.03115684	0.02744320	0.02458758	0.02231686	0.01965964	0.06083980	0.05416701	0.04695966	0.04054466	0.03527126	0.03091022	0.02756965	0.02492267	0.02183726	0.06319522	0.05602042	0.04830136	0.04146180	0.03586553	0.03126087	0.02775103	0.02498192	0.02176900	0.05984080	0.05404044	0.04731574	0.04075217	0.03298010	0.02609632
39	141.10132	0.46103	0.15321	0.16447339	0.18412650	0.20574504	0.23000744	0.25566477	0.28295703	0.31309866	0.34512038	0.37572008	0.40788703	0.45382167	0.51090674	0.21084123	0.23355148	0.25818306	0.28542020	0.31378409	0.34350117	0.37580692	0.40957147	0.44133257	0.47421342	0.52030672	0.57626175	0.27081228	0.29643811	0.32379120	0.35353873	0.38398829	0.41535876	0.44887338	0.48328017	0.51509650	0.54749498	0.59202205	0.64475412	0.34687564	0.37480516	0.40408981	0.43535639	0.46675703	0.49851811	0.53181192	0.56533600	0.59577236	0.62622400	0.66720864	0.71450757	0.31055063	0.33307776	0.36424639	0.41843825	0.50301679	0.59957133	0.67950006	0.03635594	0.03247855	0.02830981	0.02460799	0.02156302	0.01903827	0.01709672	0.01555172	0.01374132	0.04807574	0.04282383	0.03717065	0.03215075	0.02802751	0.02461704	0.02200237	0.01992818	0.01750674	0.05509338	0.04887952	0.04220800	0.03630440	0.03147446	0.02749701	0.02446106	0.02206229	0.01927424	0.05623852	0.04966081	0.04262772	0.03643504	0.03139627	0.02727063	0.02413921	0.02167720	0.01883038	0.05323365	0.04792250	0.04179721	0.03585525	0.02886468	0.02271678
